Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
206,25,Male,Blouse,Clothing,29,Wisconsin,M,Black,Spring,3.6,Yes,Standard,No,No,36,PayPal,Monthly
207,41,Female,Hoodie,Clothing,55,Iowa,M,Olive,Fall,4.8,No,Next Day Air,No,No,24,Venmo,Bi-Weekly
208,67,Female,T-shirt,Clothing,69,New Jersey,M,Red,Winter,4.3,No,Standard,Yes,Yes,23,Cash,Weekly
209,60,Female,Shoes,Footwear,37,Texas,M,Silver,Winter,4.2,No,2-Day Shipping,No,No,19,Debit Card,Every 3 Months
210,55,Male,Socks,Clothing,26,Arizona,S,Turquoise,Summer,3.1,No,2-Day Shipping,No,No,10,Venmo,Annually
211,64,Male,Shorts,Clothing,41,Florida,M,Teal,Spring,3.7,Yes,Free Shipping,No,No,44,Venmo,Quarterly
212,35,Male,Belt,Accessories,22,Missouri,M,Charcoal,Fall,3.4,No,Free Shipping,No,No,35,Venmo,Monthly
213,24,Male,Handbag,Accessories,45,Georgia,M,Charcoal,Fall,4.2,Yes,Standard,No,No,16,Credit Card,Fortnightly
214,55,Male,Belt,Accessories,65,Iowa,XL,Pink,Summer,4.0,Yes,Express,No,No,10,Debit Card,Quarterly
215,33,Female,Hoodie,Clothing,76,Wyoming,XL,Purple,Fall,2.8,No,2-Day Shipping,No,No,4,Debit Card,Annually
216,47,Male,Skirt,Clothing,91,Indiana,M,Gray,Winter,3.5,Yes,2-Day Shipping,Yes,Yes,17,PayPal,Every 3 Months
217,25,Female,Sneakers,Footwear,56,Iowa,XL,Olive,Fall,4.9,No,Free Shipping,No,No,17,Venmo,Fortnightly
218,70,Female,Hoodie,Clothing,91,Virginia,M,Indigo,Spring,3.2,Yes,Standard,Yes,Yes,42,Cash,Weekly
219,53,Male,Shorts,Clothing,91,Vermont,M,Red,Winter,2.5,No,2-Day Shipping,No,No,18,PayPal,Bi-Weekly
220,40,Female,Scarf,Accessories,20,Illinois,L,Gold,Spring,4.0,No,Store Pickup,No,No,37,Cash,Quarterly
221,25,Female,Pants,Clothing,35,Connecticut,M,Lavender,Spring,3.7,No,Next Day Air,Yes,Yes,8,Credit Card,Every 3 Months
222,59,Male,Coat,Outerwear,20,Louisiana,XL,Charcoal,Summer,3.2,No,Store Pickup,No,No,34,Venmo,Fortnightly
223,68,Male,Sweater,Clothing,88,Alaska,XL,Green,Summer,4.1,No,Next Day Air,No,No,43,Bank Transfer,Fortnightly
224,38,Male,Backpack,Accessories,30,Connecticut,M,Charcoal,Fall,4.9,Yes,Free Shipping,Yes,Yes,15,Debit Card,Every 3 Months
225,66,Male,Sunglasses,Accessories,93,Washington,M,Magenta,Fall,2.8,No,Express,No,No,12,Cash,Monthly
226,28,Male,Scarf,Accessories,84,Florida,M,Green,Winter,3.1,No,Store Pickup,Yes,Yes,26,Bank Transfer,Quarterly
227,52,Male,Shoes,Footwear,30,South Dakota,XL,Blue,Winter,4.8,Yes,Next Day Air,No,No,49,Debit Card,Monthly
228,55,Male,Shirt,Clothing,27,Vermont,XL,Cyan,Winter,4.0,Yes,Standard,Yes,Yes,7,Credit Card,Fortnightly
229,42,Female,Scarf,Accessories,88,Oklahoma,M,Lavender,Fall,2.8,No,Standard,No,No,27,Debit Card,Weekly
230,34,Female,Sneakers,Footwear,32,Hawaii,XL,Maroon,Summer,5.0,No,Standard,No,No,12,Venmo,Fortnightly
231,57,Male,Pants,Clothing,65,Tennessee,L,Lavender,Fall,5.0,Yes,Store Pickup,No,No,3,Cash,Fortnightly
232,61,Female,Scarf,Accessories,90,Colorado,L,Orange,Summer,4.1,Yes,Free Shipping,Yes,Yes,45,Bank Transfer,Bi-Weekly
233,65,Female,Skirt,Clothing,98,Maryland,M,Indigo,Summer,2.9,No,Express,No,No,4,Credit Card,Quarterly
234,46,Female,Shorts,Clothing,28,Kentucky,S,Green,Fall,2.6,No,Standard,No,No,14,Venmo,Annually
235,36,Male,Belt,Accessories,59,Wyoming,M,Brown,Winter,3.7,No,2-Day Shipping,Yes,Yes,1,Bank Transfer,Fortnightly
236,68,Male,Belt,Accessories,25,New Jersey,M,Gray,Winter,4.0,Yes,2-Day Shipping,Yes,Yes,41,Credit Card,Weekly
237,39,Male,Handbag,Accessories,89,Idaho,M,Maroon,Spring,2.8,Yes,2-Day Shipping,Yes,Yes,39,Venmo,Monthly
238,46,Male,Boots,Footwear,96,Wyoming,M,Yellow,Summer,2.6,No,Next Day Air,No,No,1,Cash,Monthly
239,37,Male,Hat,Accessories,52,West Virginia,S,Red,Fall,4.5,No,Next Day Air,No,No,2,Credit Card,Weekly
240,23,Female,Jacket,Outerwear,71,Idaho,S,Cyan,Winter,3.0,No,Store Pickup,No,No,11,Bank Transfer,Monthly
241,41,Male,Backpack,Accessories,45,Pennsylvania,M,Violet,Fall,3.3,No,Free Shipping,No,No,27,Credit Card,Quarterly
242,57,Male,T-shirt,Clothing,49,Connecticut,M,Peach,Fall,4.6,No,Express,Yes,Yes,44,Venmo,Quarterly
243,24,Male,Socks,Clothing,27,Vermont,L,Cyan,Spring,2.8,No,Next Day Air,Yes,Yes,44,PayPal,Every 3 Months
244,18,Male,Shirt,Clothing,39,New Jersey,M,White,Summer,3.6,No,Standard,No,No,1,Venmo,Bi-Weekly
245,51,Male,Blouse,Clothing,87,Texas,M,Olive,Summer,4.2,No,Next Day Air,Yes,Yes,46,Venmo,Annually
246,40,Male,Shorts,Clothing,89,Montana,S,Black,Summer,2.7,No,2-Day Shipping,Yes,Yes,15,Bank Transfer,Quarterly
247,63,Male,Belt,Accessories,44,Kentucky,M,Pink,Summer,3.5,Yes,Standard,Yes,Yes,46,Bank Transfer,Fortnightly
248,58,Male,Belt,Accessories,44,Minnesota,XL,Red,Summer,2.7,No,Free Shipping,No,No,2,PayPal,Every 3 Months
249,61,Female,Backpack,Accessories,48,Mississippi,L,Olive,Winter,4.2,No,Store Pickup,No,No,29,Venmo,Monthly
250,50,Male,Sweater,Clothing,63,Massachusetts,M,Black,Spring,2.9,Yes,Standard,Yes,Yes,46,Credit Card,Annually
251,36,Male,Handbag,Accessories,51,New Jersey,M,Gold,Summer,4.8,No,2-Day Shipping,Yes,Yes,28,PayPal,Fortnightly
252,19,Male,Pants,Clothing,87,Oregon,M,Brown,Summer,2.6,No,2-Day Shipping,No,No,2,Venmo,Annually
253,64,Male,Jacket,Outerwear,87,Oregon,XL,Charcoal,Winter,5.0,No,Free Shipping,No,No,45,Cash,Weekly
254,26,Male,Dress,Clothing,54,North Dakota,L,Violet,Fall,3.6,No,Store Pickup,Yes,Yes,45,Venmo,Every 3 Months
255,58,Male,Sweater,Clothing,44,Iowa,M,Beige,Winter,3.6,No,Express,Yes,Yes,13,Bank Transfer,Monthly
256,69,Male,Backpack,Accessories,70,Connecticut,L,Yellow,Winter,4.5,No,Store Pickup,No,No,46,PayPal,Weekly
257,49,Male,Skirt,Clothing,63,Indiana,M,Blue,Winter,3.2,Yes,2-Day Shipping,Yes,Yes,27,Debit Card,Bi-Weekly
258,50,Female,Shoes,Footwear,80,Indiana,XL,Brown,Fall,4.8,No,2-Day Shipping,No,No,9,Cash,Weekly
259,54,Male,Handbag,Accessories,73,Nevada,M,Maroon,Spring,3.6,Yes,Free Shipping,Yes,Yes,44,Cash,Annually
260,37,Male,Pants,Clothing,61,Massachusetts,L,Gray,Fall,3.2,No,2-Day Shipping,Yes,Yes,12,Credit Card,Annually
261,29,Male,Socks,Clothing,71,Vermont,M,Indigo,Spring,4.8,Yes,Free Shipping,No,No,23,PayPal,Quarterly
262,70,Female,Jeans,Clothing,28,North Dakota,M,Black,Fall,3.3,Yes,Standard,No,No,11,PayPal,Bi-Weekly
263,39,Male,Gloves,Accessories,37,Oregon,L,Peach,Summer,4.5,Yes,Express,No,No,36,Credit Card,Weekly
264,65,Male,Blouse,Clothing,20,New Mexico,L,Charcoal,Summer,2.9,No,Express,Yes,Yes,14,Credit Card,Bi-Weekly
265,27,Male,Blouse,Clothing,64,Wisconsin,XL,Blue,Winter,4.2,Yes,Free Shipping,Yes,Yes,12,Credit Card,Fortnightly
266,37,Male,Gloves,Accessories,43,New Jersey,M,Turquoise,Winter,3.2,Yes,2-Day Shipping,Yes,Yes,7,Credit Card,Bi-Weekly
267,42,Female,Shirt,Clothing,45,Washington,L,Peach,Fall,2.5,No,Store Pickup,No,No,43,Credit Card,Weekly
268,51,Male,Boots,Footwear,39,Nevada,M,Maroon,Winter,4.9,No,Next Day Air,No,No,16,Bank Transfer,Annually
269,24,Male,Hat,Accessories,22,California,L,Red,Summer,4.2,No,Free Shipping,Yes,Yes,50,Debit Card,Quarterly
270,53,Female,Hat,Accessories,22,Ohio,M,Charcoal,Summer,2.7,Yes,2-Day Shipping,Yes,Yes,42,Cash,Annually
271,51,Male,Sandals,Footwear,39,Oregon,XL,Purple,Fall,3.5,No,2-Day Shipping,No,No,17,Debit Card,Annually
272,34,Male,Shoes,Footwear,57,Arkansas,L,Peach,Summer,3.5,No,Standard,Yes,Yes,31,Cash,Monthly
273,54,Male,Shorts,Clothing,84,Delaware,L,Violet,Fall,4.1,Yes,Store Pickup,No,No,20,Venmo,Monthly
274,48,Female,Handbag,Accessories,59,Washington,M,Olive,Fall,4.8,Yes,Free Shipping,No,No,34,Bank Transfer,Weekly
275,36,Male,Shorts,Clothing,77,Arkansas,M,Red,Fall,3.1,Yes,2-Day Shipping,No,No,25,Credit Card,Monthly
276,50,Female,Dress,Clothing,71,Tennessee,S,White,Spring,4.1,No,Free Shipping,No,No,35,Venmo,Every 3 Months
277,42,Male,Pants,Clothing,20,Montana,S,Gray,Spring,4.7,No,Express,No,No,49,Debit Card,Monthly
278,59,Female,Skirt,Clothing,33,Kansas,M,Red,Summer,3.2,No,Free Shipping,Yes,Yes,17,Debit Card,Fortnightly
279,53,Female,Hoodie,Clothing,88,Utah,S,Maroon,Winter,2.9,No,Store Pickup,No,No,47,PayPal,Fortnightly
280,21,Female,Pants,Clothing,35,Ohio,M,Blue,Spring,3.6,No,2-Day Shipping,No,No,4,Credit Card,Every 3 Months
281,55,Male,Gloves,Accessories,67,Texas,M,Purple,Summer,3.9,No,Free Shipping,Yes,Yes,8,Cash,Every 3 Months
282,61,Male,Jeans,Clothing,44,Nebraska,M,Gray,Summer,4.8,No,Standard,No,No,1,Bank Transfer,Every 3 Months
283,61,Male,T-shirt,Clothing,28,Georgia,M,Orange,Summer,2.5,No,Store Pickup,No,No,31,Debit Card,Fortnightly
284,50,Male,Sweater,Clothing,46,North Dakota,M,Gold,Winter,4.7,Yes,Next Day Air,Yes,Yes,30,Venmo,Annually
285,47,Female,Sweater,Clothing,71,Tennessee,M,Beige,Winter,3.3,Yes,Free Shipping,No,No,7,Debit Card,Every 3 Months
286,27,Male,Gloves,Accessories,27,Utah,L,Yellow,Spring,5.0,No,Store Pickup,No,No,4,Venmo,Annually
287,61,Male,Blouse,Clothing,92,Nebraska,M,Cyan,Spring,4.0,No,Standard,No,No,14,Cash,Weekly
288,63,Male,Belt,Accessories,99,Delaware,L,Olive,Winter,4.2,No,Standard,No,No,13,Venmo,Annually
289,64,Female,Shirt,Clothing,60,Florida,L,Orange,Winter,3.0,No,Standard,No,No,5,Credit Card,Bi-Weekly
290,38,Female,Sunglasses,Accessories,70,New Jersey,L,Blue,Fall,4.1,No,Next Day Air,No,No,33,Credit Card,Weekly
291,64,Male,Sandals,Footwear,82,South Carolina,XL,Indigo,Summer,3.7,No,Express,Yes,Yes,4,PayPal,Monthly
292,64,Male,T-shirt,Clothing,84,New Mexico,L,Peach,Spring,4.2,No,Standard,Yes,Yes,20,PayPal,Quarterly
293,23,Female,Handbag,Accessories,78,Kentucky,L,Charcoal,Spring,3.4,No,Standard,No,No,47,Bank Transfer,Fortnightly
294,43,Male,Hoodie,Clothing,46,Hawaii,L,Teal,Spring,3.4,Yes,Express,Yes,Yes,49,Venmo,Quarterly
295,22,Female,Shirt,Clothing,32,Delaware,L,Purple,Summer,3.8,No,2-Day Shipping,Yes,Yes,42,Debit Card,Bi-Weekly
296,28,Female,Sweater,Clothing,32,Louisiana,XL,Turquoise,Winter,3.7,No,Next Day Air,No,No,30,PayPal,Monthly
297,20,Female,Sandals,Footwear,87,Oregon,S,Green,Winter,3.5,Yes,2-Day Shipping,Yes,Yes,4,Cash,Weekly
298,52,Female,Hoodie,Clothing,70,Michigan,M,Orange,Winter,3.3,No,Next Day Air,No,No,3,Cash,Weekly
299,64,Female,Jewelry,Accessories,72,Massachusetts,M,Maroon,Spring,4.2,Yes,Standard,No,No,45,Credit Card,Annually
300,67,Male,Shorts,Clothing,40,New Mexico,M,Gray,Summer,4.1,No,2-Day Shipping,Yes,Yes,7,Credit Card,Every 3 Months
301,31,Male,Shoes,Footwear,21,Minnesota,XL,Silver,Summer,5.0,No,Standard,No,No,30,Cash,Fortnightly
302,28,Male,Shirt,Clothing,92,Idaho,M,Red,Spring,3.2,Yes,2-Day Shipping,No,No,18,Bank Transfer,Every 3 Months
303,26,Female,Handbag,Accessories,90,Mississippi,M,Green,Spring,3.4,No,2-Day Shipping,No,No,36,Bank Transfer,Every 3 Months
304,40,Female,Sunglasses,Accessories,31,Texas,XL,Orange,Summer,2.6,No,Store Pickup,No,No,47,PayPal,Every 3 Months
305,60,Female,Shoes,Footwear,95,Delaware,S,Gold,Winter,2.9,Yes,Free Shipping,No,No,48,PayPal,Weekly
306,22,Male,Skirt,Clothing,46,Massachusetts,L,Green,Spring,4.6,No,2-Day Shipping,Yes,Yes,18,Debit Card,Weekly
307,23,Male,Pants,Clothing,87,Montana,M,Pink,Summer,4.7,No,Next Day Air,No,No,31,Credit Card,Every 3 Months
308,33,Male,Hat,Accessories,50,Missouri,M,Orange,Summer,4.3,No,Store Pickup,Yes,Yes,22,Debit Card,Annually
309,33,Male,Handbag,Accessories,57,Pennsylvania,M,Indigo,Fall,2.6,No,Next Day Air,No,No,46,Debit Card,Quarterly
310,52,Female,Dress,Clothing,31,Utah,M,Olive,Winter,3.0,No,2-Day Shipping,No,No,18,Bank Transfer,Fortnightly
311,43,Male,Sunglasses,Accessories,98,North Carolina,S,Magenta,Winter,3.3,Yes,Express,No,No,13,Bank Transfer,Fortnightly
312,58,Male,Handbag,Accessories,21,Georgia,L,Cyan,Fall,3.9,Yes,Next Day Air,No,No,24,Cash,Quarterly
313,23,Male,Sunglasses,Accessories,90,Florida,L,Red,Winter,2.8,Yes,Express,No,No,15,Credit Card,Quarterly
314,64,Female,Hoodie,Clothing,88,Nevada,L,Blue,Fall,4.6,No,Next Day Air,No,No,36,Venmo,Monthly
315,48,Male,Shorts,Clothing,89,South Carolina,L,Maroon,Summer,4.0,No,Store Pickup,No,No,32,Debit Card,Every 3 Months
316,47,Female,Shirt,Clothing,95,Louisiana,M,Silver,Spring,3.5,No,2-Day Shipping,Yes,Yes,32,PayPal,Weekly
317,30,Female,Dress,Clothing,28,New York,S,Red,Fall,4.8,No,Store Pickup,No,No,25,PayPal,Annually
318,39,Male,Jeans,Clothing,22,West Virginia,S,Orange,Spring,4.1,Yes,Next Day Air,No,No,28,Venmo,Quarterly
319,46,Male,Jacket,Outerwear,79,Arkansas,XL,Olive,Winter,4.2,No,Standard,No,No,10,Cash,Annually
320,58,Female,Pants,Clothing,69,Idaho,L,Pink,Spring,3.9,Yes,Express,Yes,Yes,30,Bank Transfer,Fortnightly
321,28,Female,Jacket,Outerwear,22,Florida,M,Charcoal,Fall,4.1,No,2-Day Shipping,No,No,43,Cash,Monthly
322,34,Male,Jeans,Clothing,64,Mississippi,XL,Olive,Summer,3.9,Yes,Store Pickup,No,No,6,Cash,Weekly
323,50,Female,Shorts,Clothing,35,Rhode Island,M,Purple,Winter,3.9,No,Express,No,No,7,Venmo,Annually
324,32,Female,Socks,Clothing,78,Maine,M,Black,Fall,4.0,No,2-Day Shipping,Yes,Yes,25,Venmo,Every 3 Months
325,45,Female,Skirt,Clothing,52,Hawaii,L,Silver,Fall,4.3,No,Next Day Air,Yes,Yes,42,Debit Card,Bi-Weekly
326,62,Male,Shoes,Footwear,24,California,S,Yellow,Spring,3.4,No,Store Pickup,No,No,1,Cash,Weekly
327,41,Male,Boots,Footwear,22,Ohio,XL,Beige,Spring,3.3,No,Store Pickup,No,No,21,Bank Transfer,Monthly
328,30,Female,Jacket,Outerwear,99,North Dakota,L,Magenta,Summer,4.5,Yes,Free Shipping,Yes,Yes,42,Venmo,Fortnightly
329,20,Male,Socks,Clothing,21,New York,M,Gold,Spring,4.6,Yes,Store Pickup,No,No,17,Credit Card,Bi-Weekly
330,43,Male,Shirt,Clothing,47,Iowa,M,Peach,Summer,4.9,Yes,Standard,No,No,28,Credit Card,Every 3 Months
331,24,Male,Scarf,Accessories,24,Texas,S,Red,Winter,2.7,Yes,Standard,No,No,2,Bank Transfer,Monthly
332,70,Male,Sneakers,Footwear,92,South Dakota,L,Olive,Winter,3.6,No,Store Pickup,Yes,Yes,28,Debit Card,Quarterly
333,62,Female,Shorts,Clothing,55,Missouri,M,Olive,Summer,4.4,No,Standard,Yes,Yes,6,Credit Card,Monthly
334,70,Male,Sneakers,Footwear,29,New Jersey,S,Blue,Spring,3.1,Yes,Express,Yes,Yes,7,Cash,Every 3 Months
335,24,Female,Shorts,Clothing,60,Rhode Island,XL,Violet,Fall,4.1,No,Store Pickup,Yes,Yes,20,Cash,Every 3 Months
336,26,Male,Jewelry,Accessories,44,Idaho,M,Turquoise,Fall,3.8,Yes,Express,Yes,Yes,18,Bank Transfer,Quarterly
337,24,Female,Belt,Accessories,47,Indiana,L,Yellow,Spring,3.6,No,Free Shipping,Yes,Yes,31,Debit Card,Every 3 Months
338,43,Male,Sneakers,Footwear,26,Montana,M,Yellow,Spring,4.2,No,2-Day Shipping,No,No,42,Cash,Every 3 Months
339,27,Male,Sandals,Footwear,58,Massachusetts,L,Olive,Fall,3.2,No,Standard,Yes,Yes,41,Cash,Monthly
340,53,Male,Hoodie,Clothing,48,Utah,M,Blue,Summer,4.2,Yes,Standard,No,No,18,Bank Transfer,Annually
341,59,Male,Backpack,Accessories,80,California,XL,Indigo,Fall,4.4,Yes,Express,No,No,9,Cash,Every 3 Months
342,59,Male,Dress,Clothing,52,Oklahoma,M,Gray,Summer,3.2,No,Express,Yes,Yes,27,Cash,Weekly
343,54,Female,Sweater,Clothing,63,Colorado,L,White,Winter,4.4,No,Next Day Air,Yes,Yes,40,Cash,Every 3 Months
344,38,Male,T-shirt,Clothing,56,Illinois,M,Teal,Winter,4.7,No,Next Day Air,Yes,Yes,28,Bank Transfer,Monthly
345,25,Male,Pants,Clothing,70,South Dakota,M,Silver,Fall,4.5,No,Standard,No,No,45,PayPal,Bi-Weekly
346,26,Female,Sweater,Clothing,94,North Dakota,XL,Turquoise,Winter,4.6,Yes,Free Shipping,Yes,Yes,43,Credit Card,Every 3 Months
347,55,Female,T-shirt,Clothing,27,West Virginia,M,White,Spring,2.8,No,Standard,No,No,21,Venmo,Quarterly
348,56,Female,Jewelry,Accessories,38,New Jersey,XL,Cyan,Summer,2.9,Yes,Standard,No,No,31,Credit Card,Bi-Weekly
349,41,Male,Shoes,Footwear,49,Wisconsin,S,Turquoise,Fall,3.4,No,Next Day Air,Yes,Yes,43,Debit Card,Monthly
350,60,Male,Blouse,Clothing,27,Alaska,L,Turquoise,Winter,3.0,Yes,Express,No,No,32,Bank Transfer,Annually
351,35,Male,Jacket,Outerwear,33,Louisiana,L,Green,Summer,,Yes,Next Day Air,No,No,14,Cash,Every 3 Months
352,47,Male,Gloves,Accessories,78,New Jersey,M,White,Winter,4.6,No,Standard,No,No,22,Bank Transfer,Fortnightly
353,47,Male,Hoodie,Clothing,38,Hawaii,S,Lavender,Fall,3.6,No,Next Day Air,No,No,13,Cash,Weekly
354,65,Male,Coat,Outerwear,25,Arkansas,L,Violet,Summer,3.2,No,2-Day Shipping,Yes,Yes,9,Debit Card,Quarterly
355,39,Male,Sunglasses,Accessories,45,Arizona,L,Magenta,Spring,4.9,No,Next Day Air,No,No,44,Debit Card,Every 3 Months
356,61,Male,Dress,Clothing,38,Missouri,S,Turquoise,Summer,3.7,No,Standard,No,No,49,Credit Card,Annually
357,34,Female,Blouse,Clothing,42,Maryland,L,Lavender,Fall,4.0,Yes,Express,Yes,Yes,48,Cash,Quarterly
358,21,Male,Shoes,Footwear,55,Georgia,M,White,Winter,3.4,Yes,Standard,No,No,28,Cash,Weekly
359,46,Male,T-shirt,Clothing,23,Wisconsin,S,Gray,Spring,3.2,No,2-Day Shipping,No,No,22,Bank Transfer,Annually
360,38,Male,Jeans,Clothing,51,Wyoming,L,Olive,Summer,4.2,No,Express,Yes,Yes,44,PayPal,Monthly
361,25,Male,Sweater,Clothing,61,Kentucky,L,Maroon,Fall,3.9,No,Standard,Yes,Yes,22,Venmo,Every 3 Months
362,34,Male,Socks,Clothing,84,Wyoming,M,White,Spring,2.5,No,Free Shipping,Yes,Yes,4,PayPal,Annually
363,60,Male,Boots,Footwear,54,Oregon,M,Pink,Summer,3.4,No,Standard,No,No,22,Credit Card,Monthly
364,25,Male,Gloves,Accessories,95,Oregon,M,Purple,Fall,3.8,No,2-Day Shipping,Yes,Yes,8,PayPal,Fortnightly
365,36,Male,Jewelry,Accessories,33,Washington,S,Blue,Spring,4.4,Yes,2-Day Shipping,No,No,19,Credit Card,Fortnightly
366,22,Male,Sandals,Footwear,95,Illinois,XL,Olive,Summer,3.7,No,Next Day Air,Yes,Yes,41,Cash,Weekly
367,55,Male,Belt,Accessories,79,Nebraska,XL,Yellow,Spring,3.2,No,Free Shipping,Yes,Yes,13,PayPal,Every 3 Months
368,42,Female,Sweater,Clothing,51,West Virginia,L,Magenta,Spring,3.6,No,Store Pickup,Yes,Yes,24,PayPal,Annually
369,23,Female,Jewelry,Accessories,34,Hawaii,S,Charcoal,Spring,4.8,Yes,2-Day Shipping,Yes,Yes,37,PayPal,Fortnightly
370,62,Male,Backpack,Accessories,87,Illinois,M,Turquoise,Fall,4.6,No,Next Day Air,Yes,Yes,1,PayPal,Every 3 Months
371,41,Male,Sweater,Clothing,24,Colorado,M,Blue,Summer,3.4,Yes,Free Shipping,Yes,Yes,14,Bank Transfer,Quarterly
372,59,Male,Dress,Clothing,61,Oklahoma,XL,Turquoise,Spring,2.7,No,Next Day Air,Yes,Yes,35,Venmo,Weekly
373,56,Female,Sweater,Clothing,71,Vermont,M,Beige,Summer,3.5,No,2-Day Shipping,No,No,33,Cash,Weekly
374,46,Female,Hat,Accessories,84,South Carolina,M,White,Fall,3.0,Yes,Free Shipping,No,No,29,Debit Card,Every 3 Months
375,41,Male,Sweater,Clothing,30,Texas,M,Silver,Fall,2.7,No,Standard,Yes,Yes,2,PayPal,Fortnightly
376,21,Female,Jacket,Outerwear,96,Maine,S,Pink,Summer,2.9,No,Express,No,No,11,Bank Transfer,Bi-Weekly
377,51,Male,T-shirt,Clothing,44,Virginia,XL,Blue,Summer,4.1,No,Express,No,No,38,Debit Card,Weekly
378,50,Male,Socks,Clothing,92,Utah,M,Silver,Spring,4.5,Yes,2-Day Shipping,No,No,46,Debit Card,Annually
379,45,Male,Shorts,Clothing,94,Connecticut,L,Orange,Winter,3.6,Yes,Free Shipping,Yes,Yes,48,Bank Transfer,Every 3 Months
380,29,Female,Hoodie,Clothing,21,Alaska,S,Gray,Fall,,No,Next Day Air,Yes,Yes,7,Venmo,Fortnightly
381,59,Male,Socks,Clothing,77,New Hampshire,S,Beige,Spring,3.3,Yes,Next Day Air,No,No,33,Debit Card,Weekly
382,31,Male,Jewelry,Accessories,76,Hawaii,XL,Cyan,Summer,4.3,No,Next Day Air,No,No,8,Venmo,Every 3 Months
383,65,Male,Sneakers,Footwear,36,Colorado,L,Beige,Fall,2.9,Yes,Free Shipping,No,No,5,Venmo,Fortnightly
384,29,Male,Hoodie,Clothing,57,California,S,Purple,Winter,4.6,No,Next Day Air,Yes,Yes,34,Bank Transfer,Fortnightly
385,31,Male,Sneakers,Footwear,28,Iowa,M,Magenta,Winter,4.9,No,2-Day Shipping,No,No,32,Bank Transfer,Weekly
386,54,Male,Shorts,Clothing,67,Wisconsin,L,Violet,Spring,4.7,No,Standard,Yes,Yes,40,Credit Card,Monthly
387,19,Female,Blouse,Clothing,64,Vermont,L,Olive,Fall,4.2,Yes,2-Day Shipping,Yes,Yes,42,Venmo,Every 3 Months
388,44,Female,Socks,Clothing,63,North Carolina,M,Magenta,Fall,2.6,No,Next Day Air,Yes,Yes,24,Venmo,Quarterly
389,35,Female,Shoes,Footwear,60,Tennessee,M,Cyan,Summer,2.6,No,Express,No,No,3,PayPal,Weekly
390,33,Female,Dress,Clothing,82,Colorado,L,Cyan,Summer,4.8,No,Express,No,No,16,Cash,Fortnightly
391,37,Female,Jewelry,Accessories,50,Maryland,M,Violet,Winter,3.3,No,Express,No,No,17,Bank Transfer,Annually
392,40,Female,Blouse,Clothing,86,Florida,S,Charcoal,Fall,4.2,No,2-Day Shipping,No,No,47,Debit Card,Bi-Weekly
393,68,Female,Belt,Accessories,75,Kentucky,L,Silver,Fall,3.4,No,Next Day Air,Yes,Yes,22,Cash,Weekly
394,24,Female,Socks,Clothing,75,Oregon,M,Peach,Fall,2.6,Yes,Standard,Yes,Yes,13,PayPal,Every 3 Months
395,68,Male,Belt,Accessories,80,Kansas,M,Gray,Fall,3.4,No,Standard,Yes,Yes,8,Bank Transfer,Every 3 Months
396,35,Male,Jewelry,Accessories,43,Utah,S,Indigo,Fall,4.3,No,Standard,No,No,39,Venmo,Bi-Weekly
397,49,Female,Jeans,Clothing,34,Illinois,M,Charcoal,Fall,4.0,No,Free Shipping,No,No,17,Credit Card,Bi-Weekly
398,44,Male,Belt,Accessories,20,Utah,S,Yellow,Fall,2.9,No,2-Day Shipping,No,No,43,Venmo,Monthly
399,45,Female,Sneakers,Footwear,80,Vermont,M,Orange,Winter,3.4,No,Next Day Air,No,No,46,Bank Transfer,Quarterly
400,18,Male,Skirt,Clothing,28,Virginia,XL,Charcoal,Summer,4.6,No,Standard,No,No,34,Bank Transfer,Every 3 Months
401,64,Male,Sunglasses,Accessories,91,Vermont,M,Red,Summer,3.7,No,Store Pickup,No,No,35,Cash,Monthly
402,19,Female,Hoodie,Clothing,32,Vermont,XL,Gray,Spring,3.5,No,Standard,No,No,23,Cash,Bi-Weekly
403,66,Male,Hoodie,Clothing,20,Texas,M,Black,Winter,3.6,No,2-Day Shipping,Yes,Yes,33,Cash,Fortnightly
404,58,Male,Backpack,Accessories,51,North Carolina,M,Purple,Spring,3.9,No,2-Day Shipping,No,No,35,Cash,Every 3 Months
405,66,Male,Scarf,Accessories,20,New York,M,Peach,Summer,2.6,No,Store Pickup,No,No,4,Bank Transfer,Monthly
406,51,Female,Gloves,Accessories,37,Louisiana,S,Red,Winter,2.6,Yes,2-Day Shipping,No,No,3,Cash,Quarterly
407,50,Male,Boots,Footwear,27,Louisiana,M,Beige,Spring,3.8,No,Free Shipping,Yes,Yes,22,Venmo,Every 3 Months
408,35,Female,Belt,Accessories,24,Pennsylvania,S,Red,Summer,4.3,No,Express,Yes,Yes,46,Credit Card,Monthly
409,64,Male,Shorts,Clothing,31,Illinois,L,Green,Winter,4.7,No,Standard,No,No,20,Bank Transfer,Weekly
410,47,Female,Backpack,Accessories,48,North Carolina,S,Teal,Spring,4.9,No,2-Day Shipping,No,No,36,Debit Card,Monthly
411,52,Female,Handbag,Accessories,35,New Jersey,L,Cyan,Summer,2.9,No,Free Shipping,No,No,39,PayPal,Annually
